,y_true,y_pred
1301,10,10
1302,11,11
1303,11,11
1304,4,4
1305,5,5
1306,5,5
1307,5,5
1308,5,5
1309,5,5
1310,1,1
1311,1,1
1312,1,1
1313,1,1
1314,10,10
1315,11,11
1316,11,11
1317,10,10
1318,1,1
1319,1,1
1320,1,1
1321,1,1
1322,1,1
1323,1,1
1324,1,1
1325,1,1
1326,1,1
1327,1,1
1328,10,10
1329,11,11
1330,1,1
1331,1,1
1332,1,1
1333,1,1
1334,8,8
1335,9,9
1336,9,9
1337,1,1
1338,1,1
1339,1,1
1340,1,1
1341,10,10
1342,11,11
1343,11,11
1344,10,10
1345,1,1
1346,1,1
1347,1,1
1348,1,1
1349,1,1
1350,1,1
1351,1,1
1352,4,4
1353,5,5
1354,5,5
1355,5,5
1356,10,10
1357,11,11
1358,1,1
1359,8,1
1360,9,1
1361,9,1
1362,8,8
1363,9,9
1364,9,9
1365,9,9
1366,9,9
1367,9,9
1368,1,1
1369,1,1
1370,1,1
1371,1,1
1372,2,10
1373,3,11
1374,3,11
1375,10,10
1376,4,1
1377,5,1
1378,5,1
1379,1,1
1380,1,1
1381,1,1
1382,1,1
1383,1,1
1384,1,1
1385,1,1
1386,10,10
1387,11,11
1388,1,1
1389,8,1
1390,9,1
1391,9,1
1392,8,8
1393,9,9
1394,9,9
1395,9,9
1396,9,9
1397,9,9
1398,8,8
1399,9,9
1400,1,1
1401,1,1
1402,1,1
1403,1,1
1404,1,1
1405,1,1
1406,1,1
1407,1,1
1408,1,1
1409,1,1
1410,1,1
1411,1,1
1412,1,1
1413,1,1
1414,1,1
1415,1,1
1416,1,1
1417,6,6
1418,7,7
1419,7,7
1420,1,1
1421,1,1
1422,1,1
1423,1,1
1424,1,1
1425,4,4
1426,5,5
1427,4,4
1428,5,5
1429,4,4
1430,5,5
1431,1,1
1432,1,1
1433,1,1
1434,2,2
1435,3,3
1436,3,3
1437,3,3
1438,3,3
1439,3,3
1440,3,3
1441,3,3
1442,3,3
1443,3,3
1444,3,3
1445,3,3
1446,1,8
1447,1,9
1448,1,9
1449,1,9
1450,1,1
1451,1,1
1452,1,1
1453,4,4
1454,5,5
1455,5,5
1456,5,5
1457,1,1
1458,1,1
1459,1,1
1460,1,1
1461,1,1
1462,1,1
1463,4,4
1464,5,5
1465,5,5
1466,5,5
1467,1,1
1468,1,1
1469,1,1
1470,1,1
1471,1,1
1472,1,1
1473,4,1
1474,5,1
1475,5,1
1476,5,1
1477,1,1
1478,1,1
1479,1,1
1480,1,1
1481,1,1
1482,1,1
1483,4,4
1484,5,5
1485,1,1
1486,1,1
1487,1,1
1488,1,1
1489,1,1
1490,1,1
1491,1,1
1492,1,1
1493,1,1
1494,1,1
1495,1,1
1496,2,2
1497,3,3
1498,3,3
1499,3,3
1500,3,3
1501,3,3
1502,1,1
1503,1,1
1504,1,1
1505,1,1
1506,1,1
1507,1,1
1508,1,1
1509,1,1
1510,1,1
1511,1,1
1512,1,1
1513,4,1
1514,5,1
1515,1,1
1516,1,1
1517,1,1
1518,1,1
1519,1,1
1520,1,1
1521,1,1
1522,1,1
1523,1,1
1524,1,1
1525,4,1
1526,5,1
1527,5,1
1528,5,1
1529,1,1
1530,1,1
1531,4,4
1532,5,5
1533,1,1
1534,1,1
1535,1,1
1536,1,1
1537,1,1
1538,2,2
1539,3,3
1540,3,3
1541,3,3
1542,3,3
1543,3,3
1544,3,3
1545,3,3
1546,3,3
1547,3,3
1548,3,3
1549,3,3
1550,1,1
1551,1,1
1552,1,12
1553,1,13
1554,1,13
1555,1,1
1556,1,1
1557,1,1
1558,1,1
1559,1,1
1560,1,1
1561,1,1
1562,1,1
1563,1,1
1564,1,1
1565,1,1
1566,1,1
1567,1,1
1568,1,1
1569,1,1
1570,1,4
1571,1,5
1572,1,5
1573,1,5
1574,1,1
1575,1,1
1576,1,1
1577,1,1
1578,4,4
1579,5,5
1580,1,1
1581,1,1
1582,1,1
1583,1,1
1584,1,1
1585,1,1
1586,1,1
1587,4,4
1588,5,5
1589,1,1
1590,1,1
1591,1,1
1592,4,4
1593,5,5
1594,1,1
1595,1,1
1596,1,1
1597,1,1
1598,1,1
1599,1,1
1600,1,1
1601,1,1
1602,1,1
1603,1,1
1604,1,1
1605,1,1
1606,1,1
1607,1,1
1608,12,1
1609,13,1
1610,13,1
1611,1,1
1612,1,1
1613,1,1
1614,1,1
1615,1,1
1616,1,1
1617,1,1
1618,1,1
1619,1,4
1620,1,5
1621,1,1
1622,4,1
1623,5,1
1624,5,1
1625,5,1
1626,1,1
1627,2,12
1628,3,13
1629,3,13
1630,3,13
1631,1,1
1632,1,1
1633,1,1
1634,1,1
1635,1,1
1636,1,1
1637,1,1
1638,1,1
1639,4,4
1640,5,5
1641,5,5
1642,5,5
1643,1,1
1644,1,1
1645,1,1
1646,1,1
1647,1,1
1648,1,1
1649,1,1
1650,1,1
1651,1,1
1652,1,1
1653,1,1
1654,1,1
1655,1,1
1656,1,1
1657,1,1
1658,1,1
1659,2,1
1660,3,1
1661,1,1
1662,1,1
1663,1,1
1664,1,1
1665,1,1
1666,1,1
1667,1,1
1668,1,1
1669,1,1
1670,1,1
1671,1,1
1672,1,1
1673,1,1
1674,1,1
1675,1,1
1676,1,1
1677,8,8
1678,9,9
1679,1,1
1680,1,1
1681,4,4
1682,5,5
1683,5,5
1684,5,5
1685,1,1
1686,1,1
1687,1,1
1688,1,1
1689,1,1
1690,1,1
1691,1,1
1692,1,1
1693,1,1
1694,1,1
1695,1,1
1696,1,1
1697,1,1
1698,1,1
1699,1,1
1700,1,1
1701,8,8
1702,1,1
1703,1,1
1704,1,1
1705,1,1
1706,4,8
1707,5,9
1708,5,1
1709,5,1
1710,5,1
1711,5,1
1712,5,1
1713,5,1
1714,5,1
1715,5,1
1716,1,1
1717,1,1
1718,2,2
1719,3,3
1720,3,3
1721,3,3
1722,3,3
1723,3,3
1724,3,3
1725,3,3
1726,3,3
1727,3,3
1728,3,3
1729,3,3
1730,3,3
1731,1,1
1732,1,1
1733,1,1
1734,1,1
1735,1,1
1736,1,1
1737,1,1
1738,1,1
1739,1,1
1740,8,8
1741,9,9
1742,9,9
1743,9,1
1744,9,1
1745,9,1
1746,9,1
1747,9,1
1748,9,1
1749,1,1
1750,1,1
1751,1,1
1752,1,1
1753,4,4
1754,5,5
1755,5,5
1756,5,5
1757,1,1
1758,1,1
1759,1,1
1760,1,1
1761,1,1
1762,1,1
1763,1,1
1764,1,1
1765,1,1
1766,4,4
1767,5,5
1768,10,10
1769,11,11
1770,4,4
1771,5,5
1772,1,1
1773,1,1
1774,1,1
1775,1,1
1776,1,1
1777,1,1
1778,1,1
1779,1,1
1780,4,4
1781,5,5
1782,5,5
1783,5,5
1784,1,1
1785,1,1
1786,1,1
1787,1,1
1788,1,1
1789,1,1
1790,1,1
1791,4,4
1792,5,5
1793,5,5
1794,5,5
1795,1,1
1796,1,1
1797,1,1
1798,1,1
1799,1,1
1800,1,1
1801,1,1
1802,1,1
1803,1,1
1804,1,1
1805,1,1
1806,2,2
1807,3,3
1808,3,3
1809,3,3
1810,3,3
1811,3,3
1812,3,3
1813,3,3
1814,3,3
1815,3,3
1816,3,3
1817,3,3
1818,1,1
1819,1,1
1820,1,1
1821,1,1
1822,1,1
1823,1,1
1824,1,1
1825,1,1
1826,1,1
1827,1,1
1828,1,1
1829,1,1
1830,1,1
1831,1,1
1832,1,1
1833,1,1
1834,1,1
1835,1,1
1836,6,8
1837,1,1
1838,1,1
1839,1,1
1840,1,1
1841,4,8
1842,1,1
1843,1,1
1844,1,1
1845,1,1
1846,1,1
1847,4,4
1848,5,5
1849,5,5
1850,5,5
1851,1,1
1852,1,1
1853,1,1
1854,1,1
1855,1,1
1856,1,1
1857,1,1
1858,4,1
1859,5,1
1860,5,1
1861,1,1
1862,1,1
1863,1,1
1864,1,1
1865,1,1
1866,1,1
1867,4,4
1868,5,5
1869,5,5
1870,1,5
1871,1,1
1872,1,1
1873,1,1
1874,1,1
1875,1,1
1876,1,1
1877,1,1
1878,1,1
1879,1,1
1880,1,1
1881,1,1
1882,1,1
1883,1,1
1884,1,1
1885,1,1
1886,1,1
1887,8,8
1888,1,1
1889,1,1
1890,1,1
1891,1,1
1892,1,1
1893,1,1
1894,1,1
1895,1,1
1896,1,1
1897,1,1
1898,1,1
1899,1,1
1900,4,4
1901,5,5
1902,5,5
1903,5,5
1904,5,5
1905,4,4
1906,5,5
1907,5,5
1908,1,5
1909,1,1
1910,1,1
1911,1,1
1912,1,1
1913,1,1
1914,1,1
1915,1,1
1916,1,1
1917,1,1
1918,4,4
1919,5,5
1920,5,5
1921,5,5
1922,1,1
1923,1,1
1924,1,1
1925,1,1
1926,1,1
1927,1,1
1928,4,4
1929,5,5
1930,5,5
1931,5,5
1932,4,4
1933,5,5
1934,5,5
1935,5,5
1936,1,1
1937,1,1
1938,1,1
1939,1,1
1940,1,1
1941,1,1
1942,4,1
1943,5,1
1944,5,1
1945,5,1
1946,1,1
1947,1,1
1948,1,1
1949,1,1
1950,1,1
1951,1,1
1952,4,4
1953,5,5
1954,5,5
1955,5,5
1956,12,12
1957,13,13
1958,1,1
1959,1,1
1960,1,1
1961,1,1
1962,1,1
1963,1,1
1964,4,4
1965,5,5
1966,4,4
1967,5,5
1968,5,5
1969,5,5
1970,4,1
1971,5,4
1972,5,5
1973,5,5
1974,5,5
1975,1,1
1976,1,1
1977,1,1
1978,1,1
1979,1,1
1980,1,1
1981,1,1
1982,1,1
1983,4,4
1984,5,5
1985,5,5
1986,5,5
1987,1,1
1988,1,1
1989,1,1
1990,1,1
1991,1,1
1992,1,1
1993,1,1
1994,1,1
1995,4,4
1996,5,5
1997,5,5
1998,1,1
1999,1,1
2000,1,1
2001,1,1
2002,1,1
2003,1,1
2004,1,1
2005,1,1
2006,1,1
2007,1,1
2008,1,1
2009,1,1
2010,1,1
2011,1,1
2012,1,1
2013,1,1
2014,12,12
2015,13,13
2016,1,1
2017,1,1
2018,1,1
2019,1,1
2020,1,1
2021,1,1
2022,1,1
2023,1,1
2024,1,1
2025,1,1
2026,1,1
2027,1,1
2028,2,2
2029,3,3
2030,3,3
2031,3,3
2032,3,3
2033,3,3
2034,3,3
2035,3,3
2036,3,3
2037,3,3
2038,3,3
2039,3,3
2040,1,1
2041,1,1
2042,1,1
2043,1,1
2044,1,1
2045,1,1
2046,1,1
2047,1,1
2048,1,1
2049,1,1
2050,1,1
2051,1,1
2052,1,1
2053,1,1
2054,1,1
2055,1,1
2056,1,1
2057,1,1
2058,4,4
2059,5,5
2060,5,5
2061,2,2
2062,3,3
2063,3,3
2064,3,3
2065,3,3
2066,3,3
2067,3,3
2068,3,3
2069,3,3
2070,3,3
2071,3,3
2072,3,3
2073,1,1
2074,1,1
2075,1,1
2076,1,1
2077,1,1
2078,2,2
2079,3,3
2080,3,3
2081,3,3
2082,3,3
2083,3,3
2084,3,3
2085,3,3
2086,3,3
2087,3,3
2088,3,3
2089,3,3
2090,1,1
2091,1,1
2092,1,1
2093,1,1
2094,4,1
2095,5,1
2096,5,1
2097,5,1
2098,1,1
2099,1,1
2100,1,1
2101,1,1
2102,1,1
2103,1,1
2104,4,4
2105,5,5
2106,1,1
2107,1,1
2108,1,1
2109,1,1
2110,1,1
2111,1,1
2112,1,1
2113,1,1
2114,2,2
2115,3,3
2116,3,3
2117,3,3
2118,3,3
2119,3,3
2120,3,3
2121,3,3
2122,3,3
2123,3,3
2124,3,3
2125,3,3
2126,1,1
2127,1,1
2128,1,1
2129,1,1
2130,1,1
2131,4,4
2132,5,5
2133,1,1
2134,1,1
2135,1,1
2136,12,12
2137,13,13
2138,1,1
2139,1,1
